Notes	County of Residence	County of Residence Code	Mother's Single Race 6	Mother's Single Race 6 Code	Plurality	Plurality Code	Infant Birth Weight 12	Infant Birth Weight 12 Code	Year	Year Code	Births
	"Niagara County, NY"	36063	Black or African American	2054-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Niagara County, NY"	36063	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Niagara County, NY"	36063	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Niagara County, NY"	36063	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Niagara County, NY"	36063	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Niagara County, NY"	36063	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Niagara County, NY"	36063	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Niagara County, NY"	36063	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	1000 - 1499 grams	3	2018	2018	11
	"Niagara County, NY"	36063	White	2106-3	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Niagara County, NY"	36063	White	2106-3	Single	1	1000 - 1499 grams	3	2021	2021	12
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Oneida County, NY"	36065	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Oneida County, NY"	36065	Asian	A	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Oneida County, NY"	36065	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Oneida County, NY"	36065	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Oneida County, NY"	36065	White	2106-3	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Oneida County, NY"	36065	White	2106-3	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Oneida County, NY"	36065	White	2106-3	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Oneida County, NY"	36065	White	2106-3	Single	1	500 - 999 grams	2	2019	2019	10
	"Oneida County, NY"	36065	White	2106-3	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Oneida County, NY"	36065	White	2106-3	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Oneida County, NY"	36065	White	2106-3	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Oneida County, NY"	36065	White	2106-3	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Oneida County, NY"	36065	White	2106-3	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Oneida County, NY"	36065	White	2106-3	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Oneida County, NY"	36065	White	2106-3	Single	1	1000 - 1499 grams	3	2020	2020	14
	"Oneida County, NY"	36065	White	2106-3	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Onondaga County, NY"	36067	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Onondaga County, NY"	36067	Asian	A	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	500 - 999 grams	2	2017	2017	13
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	500 - 999 grams	2	2020	2020	11
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2016	2016	12
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2018	2018	15
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2020	2020	16
	"Onondaga County, NY"	36067	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Onondaga County, NY"	36067	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Onondaga County, NY"	36067	White	2106-3	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Onondaga County, NY"	36067	White	2106-3	Single	1	500 - 999 grams	2	2017	2017	12
	"Onondaga County, NY"	36067	White	2106-3	Single	1	500 - 999 grams	2	2018	2018	13
	"Onondaga County, NY"	36067	White	2106-3	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Onondaga County, NY"	36067	White	2106-3	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Onondaga County, NY"	36067	White	2106-3	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Onondaga County, NY"	36067	White	2106-3	Single	1	1000 - 1499 grams	3	2016	2016	16
	"Onondaga County, NY"	36067	White	2106-3	Single	1	1000 - 1499 grams	3	2017	2017	15
	"Onondaga County, NY"	36067	White	2106-3	Single	1	1000 - 1499 grams	3	2018	2018	15
	"Onondaga County, NY"	36067	White	2106-3	Single	1	1000 - 1499 grams	3	2019	2019	12
	"Onondaga County, NY"	36067	White	2106-3	Single	1	1000 - 1499 grams	3	2020	2020	15
	"Onondaga County, NY"	36067	White	2106-3	Single	1	1000 - 1499 grams	3	2021	2021	17
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Ontario County, NY"	36069	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Ontario County, NY"	36069	Asian	A	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Ontario County, NY"	36069	Black or African American	2054-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Ontario County, NY"	36069	Black or African American	2054-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Ontario County, NY"	36069	Black or African American	2054-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Ontario County, NY"	36069	Black or African American	2054-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Ontario County, NY"	36069	Black or African American	2054-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Ontario County, NY"	36069	Black or African American	2054-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
