Notes	County of Residence	County of Residence Code	Mother's Single Race 6	Mother's Single Race 6 Code	Mother's Hispanic Origin	Mother's Hispanic Origin Code	Infant Birth Weight 12	Infant Birth Weight 12 Code	Year	Year Code	Births
	"Erie County, NY"	36029	White	2106-3	Unknown or Not Stated	9	1500 - 1999 grams	4	2020	2020	Suppressed
	"Erie County, NY"	36029	White	2106-3	Unknown or Not Stated	9	2000 - 2499 grams	5	2020	2020	Suppressed
	"Erie County, NY"	36029	White	2106-3	Unknown or Not Stated	9	2500 - 2999 grams	6	2020	2020	Suppressed
	"Erie County, NY"	36029	White	2106-3	Unknown or Not Stated	9	3000 - 3499 grams	7	2020	2020	Suppressed
	"Erie County, NY"	36029	White	2106-3	Unknown or Not Stated	9	3500 - 3999 grams	8	2020	2020	Suppressed
	"Erie County, NY"	36029	White	2106-3	Unknown or Not Stated	9	4000 - 4499 grams	9	2020	2020	Suppressed
	"Erie County, NY"	36029	White	2106-3	Unknown or Not Stated	9	4500 - 4999 grams	10	2020	2020	Suppressed
	"Erie County, NY"	36029	White	2106-3	Unknown or Not Stated	9	5000 - 8165 grams	11	2020	2020	Suppressed
	"Erie County, NY"	36029	White	2106-3	Unknown or Not Stated	9	Unknown or Not Stated	12	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	499 grams or less	1	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	500 - 999 grams	2	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	1000 - 1499 grams	3	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	1500 - 1999 grams	4	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	2000 - 2499 grams	5	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	2500 - 2999 grams	6	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	3000 - 3499 grams	7	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	3500 - 3999 grams	8	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	4000 - 4499 grams	9	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	4500 - 4999 grams	10	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	5000 - 8165 grams	11	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Hispanic or Latino	2135-2	Unknown or Not Stated	12	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	499 grams or less	1	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	500 - 999 grams	2	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	1000 - 1499 grams	3	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	1500 - 1999 grams	4	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	2000 - 2499 grams	5	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	2500 - 2999 grams	6	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	3000 - 3499 grams	7	2020	2020	20
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	3500 - 3999 grams	8	2020	2020	13
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	4000 - 4499 grams	9	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	4500 - 4999 grams	10	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	5000 - 8165 grams	11	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Not Hispanic or Latino	2186-5	Unknown or Not Stated	12	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	499 grams or less	1	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	500 - 999 grams	2	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	1000 - 1499 grams	3	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	1500 - 1999 grams	4	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	2000 - 2499 grams	5	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	2500 - 2999 grams	6	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	3000 - 3499 grams	7	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	3500 - 3999 grams	8	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	4000 - 4499 grams	9	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	4500 - 4999 grams	10	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	5000 - 8165 grams	11	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Asian	A	Unknown or Not Stated	9	Unknown or Not Stated	12	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	499 grams or less	1	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	500 - 999 grams	2	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	1000 - 1499 grams	3	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	1500 - 1999 grams	4	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	2000 - 2499 grams	5	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	2500 - 2999 grams	6	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	3000 - 3499 grams	7	2020	2020	10
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	3500 - 3999 grams	8	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	4000 - 4499 grams	9	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	4500 - 4999 grams	10	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	5000 - 8165 grams	11	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Hispanic or Latino	2135-2	Unknown or Not Stated	12	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	499 grams or less	1	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	500 - 999 grams	2	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	1000 - 1499 grams	3	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	1500 - 1999 grams	4	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2000 - 2499 grams	5	2020	2020	10
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2500 - 2999 grams	6	2020	2020	36
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	3000 - 3499 grams	7	2020	2020	47
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	3500 - 3999 grams	8	2020	2020	37
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	4000 - 4499 grams	9	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	4500 - 4999 grams	10	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	5000 - 8165 grams	11	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Not Hispanic or Latino	2186-5	Unknown or Not Stated	12	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	499 grams or less	1	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	500 - 999 grams	2	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	1000 - 1499 grams	3	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	1500 - 1999 grams	4	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	2000 - 2499 grams	5	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	2500 - 2999 grams	6	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	3000 - 3499 grams	7	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	3500 - 3999 grams	8	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	4000 - 4499 grams	9	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	4500 - 4999 grams	10	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	5000 - 8165 grams	11	2020	2020	Suppressed
	"Jefferson County, NY"	36045	Black or African American	2054-5	Unknown or Not Stated	9	Unknown or Not Stated	12	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	499 grams or less	1	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	500 - 999 grams	2	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	1000 - 1499 grams	3	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	1500 - 1999 grams	4	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	2000 - 2499 grams	5	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	2500 - 2999 grams	6	2020	2020	38
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	3000 - 3499 grams	7	2020	2020	68
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	3500 - 3999 grams	8	2020	2020	44
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	4000 - 4499 grams	9	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	4500 - 4999 grams	10	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	5000 - 8165 grams	11	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Hispanic or Latino	2135-2	Unknown or Not Stated	12	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	499 grams or less	1	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	500 - 999 grams	2	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	1000 - 1499 grams	3	2020	2020	10
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	1500 - 1999 grams	4	2020	2020	10
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	2000 - 2499 grams	5	2020	2020	54
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	2500 - 2999 grams	6	2020	2020	183
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	3000 - 3499 grams	7	2020	2020	462
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	3500 - 3999 grams	8	2020	2020	400
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	4000 - 4499 grams	9	2020	2020	136
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	4500 - 4999 grams	10	2020	2020	14
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	5000 - 8165 grams	11	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Not Hispanic or Latino	2186-5	Unknown or Not Stated	12	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	499 grams or less	1	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	500 - 999 grams	2	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	1000 - 1499 grams	3	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	1500 - 1999 grams	4	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	2000 - 2499 grams	5	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	2500 - 2999 grams	6	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	3000 - 3499 grams	7	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	3500 - 3999 grams	8	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	4000 - 4499 grams	9	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	4500 - 4999 grams	10	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	5000 - 8165 grams	11	2020	2020	Suppressed
	"Jefferson County, NY"	36045	White	2106-3	Unknown or Not Stated	9	Unknown or Not Stated	12	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	499 grams or less	1	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	500 - 999 grams	2	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	1000 - 1499 grams	3	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	1500 - 1999 grams	4	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	2000 - 2499 grams	5	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	2500 - 2999 grams	6	2020	2020	13
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	3000 - 3499 grams	7	2020	2020	22
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	3500 - 3999 grams	8	2020	2020	10
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	4000 - 4499 grams	9	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	4500 - 4999 grams	10	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	5000 - 8165 grams	11	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Hispanic or Latino	2135-2	Unknown or Not Stated	12	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	499 grams or less	1	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	500 - 999 grams	2	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	1000 - 1499 grams	3	2020	2020	20
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	1500 - 1999 grams	4	2020	2020	50
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	2000 - 2499 grams	5	2020	2020	201
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	2500 - 2999 grams	6	2020	2020	990
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	3000 - 3499 grams	7	2020	2020	1788
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	3500 - 3999 grams	8	2020	2020	799
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	4000 - 4499 grams	9	2020	2020	135
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	4500 - 4999 grams	10	2020	2020	15
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	5000 - 8165 grams	11	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Not Hispanic or Latino	2186-5	Unknown or Not Stated	12	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	499 grams or less	1	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	500 - 999 grams	2	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	1000 - 1499 grams	3	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	1500 - 1999 grams	4	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	2000 - 2499 grams	5	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	2500 - 2999 grams	6	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	3000 - 3499 grams	7	2020	2020	25
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	3500 - 3999 grams	8	2020	2020	12
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	4000 - 4499 grams	9	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	4500 - 4999 grams	10	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	5000 - 8165 grams	11	2020	2020	Suppressed
	"Kings County, NY"	36047	Asian	A	Unknown or Not Stated	9	Unknown or Not Stated	12	2020	2020	Suppressed
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	499 grams or less	1	2020	2020	Suppressed
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	500 - 999 grams	2	2020	2020	10
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	1000 - 1499 grams	3	2020	2020	Suppressed
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	1500 - 1999 grams	4	2020	2020	17
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	2000 - 2499 grams	5	2020	2020	81
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	2500 - 2999 grams	6	2020	2020	259
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	3000 - 3499 grams	7	2020	2020	473
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	3500 - 3999 grams	8	2020	2020	282
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	4000 - 4499 grams	9	2020	2020	70
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	4500 - 4999 grams	10	2020	2020	Suppressed
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	5000 - 8165 grams	11	2020	2020	Suppressed
	"Kings County, NY"	36047	Black or African American	2054-5	Hispanic or Latino	2135-2	Unknown or Not Stated	12	2020	2020	Suppressed
	"Kings County, NY"	36047	Black or African American	2054-5	Not Hispanic or Latino	2186-5	499 grams or less	1	2020	2020	Suppressed
	"Kings County, NY"	36047	Black or African American	2054-5	Not Hispanic or Latino	2186-5	500 - 999 grams	2	2020	2020	70
	"Kings County, NY"	36047	Black or African American	2054-5	Not Hispanic or Latino	2186-5	1000 - 1499 grams	3	2020	2020	84
	"Kings County, NY"	36047	Black or African American	2054-5	Not Hispanic or Latino	2186-5	1500 - 1999 grams	4	2020	2020	156
	"Kings County, NY"	36047	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2000 - 2499 grams	5	2020	2020	415
	"Kings County, NY"	36047	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2500 - 2999 grams	6	2020	2020	1648
	"Kings County, NY"	36047	Black or African American	2054-5	Not Hispanic or Latino	2186-5	3000 - 3499 grams	7	2020	2020	2758
	"Kings County, NY"	36047	Black or African American	2054-5	Not Hispanic or Latino	2186-5	3500 - 3999 grams	8	2020	2020	1451
	"Kings County, NY"	36047	Black or African American	2054-5	Not Hispanic or Latino	2186-5	4000 - 4499 grams	9	2020	2020	275
	"Kings County, NY"	36047	Black or African American	2054-5	Not Hispanic or Latino	2186-5	4500 - 4999 grams	10	2020	2020	40
